	author	london_frac	weight	pub_date_avg	books	wordcount	ethnicity	corpus
3230	Pilcher, T. D.	0.39999999999999997	0.11385246515797652	1922.0	1	54458		Hathi
2250	Keane, John F.(John Fryer),	0.39999999999999997	0.13929852948939755	1881.0	1	44510		Hathi
316	Beauclerk, Helen.	0.39999999999999997	0.04656465954377768	1935.0	1	133152		Hathi
859	Combe, Martin.	0.39999999999999997	0.39123763519858434	1886.0	1	79238		Hathi
1180	Dressler, Friedrich August.	0.39999999999999997	0.16485449475068026	1907.0	1	37610		Hathi
2151	Jacobus, de Voragine,	0.39999999999999997	0.06627661729100037	1931.0	1	93550		Hathi
538	Brod, Max,	0.39999999999999997	0.05754972848048085	1930.0	1	107736		Hathi
2695	Markham, Paul.	0.39999999999999997	0.2134753321709505	1898.0	1	58088		Hathi
3260	Popp, Adelheid (Dwoṟak),	0.39999999999999997	0.18097952501745773	1912.0	1	34259		Hathi
2470	Lethbridge, Marjorie Colt (Byrne)	0.3999999999999999	0.5319453382537609	1916.0	1	34967		Hathi
2052	Hoyt, Merrydelle.	0.3999999999999999	0.699044765496712	1914.0	1	35478		Hathi
2368	Laing, Janet.	0.39999999999999986	0.33660552228987267	1903.0	1	128938		Hathi
4104	Vachell, Horace Annesley.	0.3999999999999995	1.2936306263649164	1908.0	1	95857		Hathi
1855	Harwood, John Berwick.	0.39999999999999947	2.081621003930265	1886.0	1	44678		Hathi
2436	Lee, Charles,	0.39953467937189935	1.6963013430344065	1904.5	2	167712		Hathi
1864	Haviland, Maud D.	0.3993790671083209	0.8574272657098504	1914.0	2	174035		Hathi
2248	Keable, Robert,	0.39932497695710795	5.170578814960046	1922.8333333333333	6	717084		Hathi
1230	Eastwick, Robert William,	0.399061032863849	2.4601358338218366	1891.0	1	107363		Hathi
3277	Praed, Campbell,	0.39903288805448606	13.351497657999913	1894.0	17	1777503		Hathi
1555	Gibbon, Perceval,	0.398639395228154	2.693475808422573	1919.4	5	551212		Hathi
673	Cannan, Gilbert,	0.3982025989068409	16.048105202055556	1918.142857142857	7	844460		Hathi
3455	Roberts, Randal Howland,	0.39784946236559116	2.3129422860982647	1888.0	1	49860		Hathi
2734	Mason, George Finch.	0.3977272727272726	1.632821966412089	1896.0	1	66831		Hathi
2601	MacNeice, Louis,	0.3972602739726029	0.882794123273296	1932.0	1	102541		Hathi
2450	Lehmann, Rosamond,	0.3972518573428535	1.3768882203429156	1928.5	2	224245		Hathi
751	Chekhov, Anton Pavlovich,	0.3971121604305362	0.9311316879633763	1919.0714285714287	14	1202043		Hathi
4323	Wilson, A. J.	0.3970588235294118	0.8210396549920541	1886.0	1	102702		Hathi
3950	Tanton, Ernest Coveney.	0.3969465648854957	2.19469381015733	1937.0	1	74017		Hathi
4083	Turgenev, Ivan Sergeevich,	0.39670611723057897	4.024775869166435	1904.6	20	1704183		Hathi
3492	Rose, Héloïse Durant.	0.3965517241379311	1.2459214141261785	1899.0	1	57726		Hathi
3977	Terhune, Albert Payson,	0.3965517241379307	1.8942975922982148	1918.0	1	113903		Hathi
354	Bennett, Mark Herbert Joseph.	0.3958333333333332	0.8230665605141478	1919.0	1	72317		Hathi
2886	Molloy, J. Fitzgerald	0.39580939788616104	15.940447431110817	1889.5	6	379067		Hathi
874	Conyers, Dorothea,	0.3957726859551429	2.1729508804633153	1906.4	5	527379		Hathi
3231	Pilkington, Lawrence,	0.3953488372093024	0.46977249380316743	1928.0	1	113505		Hathi
1422	Fordyce, W. Dingwall.	0.3953488372093023	0.7457869128652745	1908.0	1	71497		Hathi
2014	Hookham, Albert E.	0.39534883720930203	0.874933781439014	1912.0	1	121887		Hathi
3300	Pritchett, V. S. (Victor Sawdon),	0.39512402102401367	1.12753264740469	1930.5	2	253786		Hathi
1900	Helps, Arthur,	0.3943661971830985	0.4525002501710848	1885.0	1	194569		Hathi
3336	Quiller-Couch, Arthur Thomas,	0.39426866336757493	11.715556663317242	1891.5	8	613729		Hathi
3102	Orczy, Emmuska Orczy,	0.39412906604222764	13.864457322812422	1910.8333333333333	6	692154		Hathi
2952	Muddock, Joyce Emmerson Preston,	0.3940301632849937	1.6259867482140653	1907.0	3	314651		Hathi
3155	Pater, Walter,	0.39402008876430744	0.2100416784641523	1890.6666666666667	3	164652		Hathi
4371	Wright, Sidney Harry	0.3939393939393942	0.39342362795018254	1911.0	1	104013		Hathi
848	Collins, Vere H. (Vere Henry),	0.39361702127659526	0.688477300830296	1924.0	1	169306		Hathi
3379	Reade, Alfred Arthur.	0.3934426229508196	1.9863492576453265	1884.0	1	38081		Hathi
4340	Witt, Karl,	0.39333142993528286	1.085398341855861	1888.0	2	187697		Hathi
2294	Kilpatrick, Florence A.	0.3931050883760767	1.2796313394949854	1927.0	2	128687		Hathi
1614	Goldsmith, Oliver,	0.392988945252756	6.906040362260612	1897.5714285714287	7	1179048		Hathi
4071	Trotter, Melvin E. (Melvin Earnest),	0.39285714285714307	0.7055965344336137	1939.0	1	49208		Hathi
4211	Watson, Henry Breneton Marriott,	0.392857142857143	0.5000215191233927	1898.0	1	69439		Hathi
441	Bloomfield, Robert.	0.3928571428571429	2.089360588904156	1880.0	1	16618		Hathi
790	Clarke, Austin,	0.3928571428571428	0.2676590086910313	1936.0	1	129721		Hathi
3058	O'Brien, Sophie Raffalovich.	0.3928571428571428	1.6299915936283778	1904.0	1	63904		Hathi
3650	Sheridan, Clare Consuelo (Frewen) Mrs.	0.3928571428571427	0.5899713563924639	1924.0	1	117704		Hathi
1446	Francis, Francis,	0.3925233644859816	1.2171820631146408	1880.0	1	109009		Hathi
2794	McFee, William.	0.39230769230769197	1.1288838672051842	1923.0	1	142800		Hathi
1566	Gielgud, Val Henry,	0.3921568627450982	0.8224437347713823	1928.0	1	76895		Hathi
1522	Garstin, Crosbie,	0.3921568627450981	0.8674907545094163	1922.0	1	72902		Hathi
3189	Pennell, Joseph,	0.3920758555826401	7.61334983576915	1886.5	2	49246		Hathi
1335	Farrar, C.D.	0.39200000000000007	1.6318317965356368	1927.0	1	94988		Hathi
3760	Somerville, E. Œ.	0.3917302176968001	10.476044258803936	1907.5454545454545	11	873269		Hathi
1603	Godwin, William,	0.3913043478260871	0.3628141040432029	1904.0	1	157220		Hathi
135	Anethan, Albert dʼ,	0.39130434782608703	0.338136705737444	1906.0	1	84347		Hathi
3117	Owen, Mary Alicia,	0.39130434782608703	0.21952092176778698	1893.0	1	129923		Hathi
3228	Pike, Oliver Gregory,	0.391304347826087	1.7210590396562122	1907.0	1	49715		Hathi
4137	Vikelas, Dēmētrios,	0.391304347826087	0.9828242674089422	1881.0	2	116077		Hathi
2206	Johnson, Joseph,	0.39130434782608686	0.977577265427119	1880.0	1	29175		Hathi
2465	Leslie, Shane,	0.39121243721501536	15.174448188624337	1927.0	4	344240		Hathi
2846	Middlemass, Jean.	0.39082764309609996	1.9284506937572734	1884.0	2	89952		Hathi
1767	Hall, Anna Maria Fielding,	0.390625	0.6011132138029055	1892.0	1	264051		Hathi
1339	Favenc, Ernest,	0.3906125921322883	0.49792005924891053	1896.0	2	121396		Hathi
3870	Strang, Herbert	0.3902439024390244	0.8762595592992072	1914.0	1	58021		Hathi
2472	Lever, Charles James,	0.39003176205445805	7.696421691794571	1885.3	10	2430327		Hathi
2863	Mills, John,	0.38994799414940784	3.0872485028764642	1889.25	4	232078		Hathi
4439	calling himself marquis of Pharnusa. Grosse, Karl,	0.38888888888888906	0.19345160096777717	1927.0	1	115381		Hathi
347	Benchley, Robert,	0.38888888888888895	0.4287648232983039	1922.0	1	52058		Hathi
1748	Guðmundur Kamban,	0.3888888888888889	0.2711513784501944	1936.0	1	164636		Hathi
3220	Phillips-Wolley, Clive,	0.38888888888888884	0.44288739972346336	1883.0	1	50398		Hathi
1850	Hartley, L. P. (Leslie Poles),	0.38888888888888884	0.43696558742513086	1924.0	1	51081		Hathi
2327	Knowles-Foster, Frances G.	0.3888888888888888	0.7112938837890967	1912.0	1	94141		Hathi
1085	Dell, Ethel M.	0.3888888888888888	0.5819587314235622	1917.0	1	115063		Hathi
3223	Phythian, Dorothy.	0.38888888888888856	1.0221945031719692	1933.0	1	65508		Hathi
1744	Gunn, Jeannie,	0.38816864348294944	0.33011933453978887	1906.75	4	197325		Hathi
649	Cade, Coulson T.	0.38759689922480695	1.3226881380479858	1917.0	1	120939		Hathi
2200	Jessopp, Augustus,	0.38710915285535674	5.517639941206506	1894.5	2	46402		Hathi
946	Crocker, Aimée,	0.38709677419354827	0.4702505418608022	1937.0	1	81746		Hathi
3125	Palacio Valdés, Armando,	0.3867271094236597	0.4616601886226585	1892.5	2	259807		Hathi
2720	Martin, Harriet Anne Cooesley.	0.3863636363636364	0.5604104603393912	1891.0	1	97360		Hathi
1040	Dawson, Alec John,	0.3863212986942565	6.261156650971867	1905.0	3	370703		Hathi
2670	Manhood, H. A. (Harold Alfred),	0.38616477541214816	0.8833720112201188	1932.7142857142858	7	542790		Hathi
1441	Fox, Ralph,	0.38615660520568335	1.101827732096326	1932.5	2	196858		Hathi
117	Allingham, Margery,	0.38520130960168997	2.2011183968259482	1933.0	2	189324		Hathi
3020	Newland, Simpson,	0.3847985269086625	0.9825146228035093	1906.0	2	313976		Hathi
1350	Fernández-Flórez, Wenceslao.	0.38461538461538475	0.19003703522056417	1934.0	1	84828		Hathi
382	Best, James William,	0.38461538461538464	0.2599403641590883	1931.0	1	62016		Hathi
2362	Laffan, Bertha Jane	0.38461538461538464	0.2535820047457177	1892.0	1	63571		Hathi
764	Childe, Wilfred Rowland,	0.3846153846153846	0.7632432945263019	1917.0	1	21121		Hathi
3737	Smith, John.	0.3846153846153846	0.45507817193925	1896.0	1	70847		Hathi
532	Brinig, Myron,	0.3846153846153846	0.08859684437019462	1930.0	1	181953		Hathi
467	Booth, Edward Charles.	0.3846153846153846	0.1815633102108419	1924.0	1	88787		Hathi
2591	MacDonald, Ronald,	0.38461538461538386	1.7075236979869703	1907.0	1	179376		Hathi
2161	James, M. R. (Montague Rhodes),	0.384362531381382	3.790411284544837	1930.25	4	336991		Hathi
319	Beck, L. Adams (Lily Adams),	0.38405217022735433	6.27477927124621	1930.0	2	273722		Hathi
838	Coleridge, Mary E.	0.3834623785074707	3.421772459413347	1903.25	4	471307		Hathi
3542	Safroni-Middleton, A.	0.38315699407984355	3.503871547824901	1917.0	4	480806		Hathi
2167	Jameson, Margaret.	0.3823529411764706	0.5701698197781726	1887.0	1	73945		Hathi
1625	Gordon, Frederick.	0.3823529411764706	1.526639653963029	1895.0	1	55234		Hathi
1375	Firth, Andrew.	0.38235294117647056	0.4097697280930797	1913.0	1	102890		Hathi
2027	Horsley, Reginald	0.3823529411764705	0.8644374412789246	1896.0	1	97546		Hathi
203	Aïdé, Hamilton,	0.3823133401617397	3.3451082850059177	1886.0	2	119472		Hathi
3337	Quiller-Couch, Arthur Thomas, Sir,	0.38194444444444553	1.1948230725538773	1937.0	1	149449		Hathi
942	Cresswell, Henry.	0.38191406846392645	3.094211179891443	1888.3333333333333	3	259753		Hathi
1754	Haggard, Andrew,	0.38185647829172326	1.1064786966911153	1901.5	2	289531		Hathi
1971	Hocking, Silas K.	0.38173513670199694	5.502751211484594	1893.0	7	644906		Hathi
2824	Merezhkovsky, Dmitry Sergeyevich,	0.38163248396525723	0.3442757573484005	1916.0	4	563862		Hathi
3236	Pirkis, Catherine Louisa,	0.38118351068314893	3.0669833662975097	1888.0	3	129432		Hathi
1883	Hazlitt, William,	0.38101281251883934	2.601512721135286	1888.5	2	96116		Hathi
2996	Neagoe, Peter.	0.3809523809523812	1.400655074350222	1934.0	1	111551		Hathi
3385	Reekie, Charles.	0.38095238095238104	0.9788466066422444	1899.0	1	53207		Hathi
3033	Niemojowski, Ludwik.	0.380952380952381	0.31441442231997097	1883.0	1	82823		Hathi
2265	Kelly, M. Harding.	0.38095238095238093	0.4112107900233227	1914.0	1	63327		Hathi
2953	Muir, Alan,	0.3809523809523809	0.5262564052261779	1883.0	1	49483		Hathi
3331	Queen.	0.3809523809523807	1.099492450697661	1880.0	1	71053		Hathi
2889	Money-Coutts, Hugh Burdett,	0.3809523809523804	1.422198867287468	1913.0	1	91551		Hathi
1734	Gubsky, Nikolai,	0.38070175205451773	0.3192772650835871	1930.5	2	264849		Hathi
1044	Day Lewis, C. (Cecil),	0.3804347826086956	0.9083496574306479	1939.0	1	125594		Hathi
3594	Scott, Michael,	0.3804347826086956	0.8469936364100672	1894.0	1	134692		Hathi
4082	Tuohy, Ferdinand,	0.38000000000000006	0.7655012713837993	1930.0	1	80995		Hathi
2216	Johnstone, David Lawson.	0.3797468354430381	0.8955780523074891	1894.0	1	109385		Hathi
71	Adams, Johns Bernard Pye,	0.3793103448275869	1.9684360309045725	1917.0	1	109613		Hathi
1592	Glaister, Elizabeth.	0.3793103448275862	0.6941881701045093	1884.0	1	51803		Hathi
2418	Le Blond, Elizabeth Alice Frances Hawkins-Whitshed.	0.3793103448275862	0.5687066844199057	1907.0	1	63233		Hathi
2393	Larminie, William,	0.37931034482758613	0.43336462293686384	1898.0	1	82981		Hathi
2944	Moscheles, Felix,	0.379310344827586	1.3010032117479076	1897.0	1	27641		Hathi
625	Burrage, E. Harcourt	0.37878787878787895	0.12952299683950888	1895.0	1	631875		Hathi
1383	Fison, Lois A.	0.37878787878787884	3.046883720932382	1899.0	1	26861		Hathi
2119	Inchbald,	0.37878787878787884	1.387558171472538	1893.0	1	58983		Hathi
2876	Mitford, Bertram,	0.3787485146307916	0.9884298972099375	1901.6666666666667	3	292051		Hathi
918	Cox, Edmund Charles,	0.37837837837837845	0.4984173838403635	1905.0	1	92054		Hathi
2785	McCarthy, Michael J. F.	0.3783783783783775	0.6001532237304128	1904.0	1	229348		Hathi
3469	Robinson, G. P.	0.3779069767441866	1.7541995594600852	1921.0	1	121586		Hathi
4098	Underhill, Evelyn,	0.3778031651640311	2.669495481611637	1906.25	4	381938		Hathi
2096	Hutchison, William G.,	0.3777777777777777	1.1730664493295588	1898.0	1	47569		Hathi
1922	Herkomer, Hubert von,	0.3773584905660374	3.533687827314223	1910.0	1	55796		Hathi
2576	Lytton, Edward Bulwer Lytton,	0.37724762586916805	10.896012995008165	1884.1538461538462	13	2794941		Hathi
2475	Lewis, D. B. Wyndham (Dominic Bevan Wyndham),	0.37681159420289917	0.6379877428475127	1936.0	1	134113		Hathi
1973	Hockley, William Browne,	0.3768115942028985	0.42011160506176093	1883.0	1	203666		Hathi
540	Brodsky, Anna Skadovsky	0.3768115942028982	2.399126574599278	1904.0	1	35664		Hathi
3212	Philips, Francis Charles.	0.3762721720726671	6.955098295870027	1890.0	2	76766		Hathi
4389	Yeulett, M.	0.3759390575608839	3.851230225907244	1939.0	2	85648		Hathi
4060	Tremlett, Horace,	0.3757349867569735	1.9790819892832625	1914.5	2	189872		Hathi
4150	Von Arnim, Elizabeth,	0.37542398590244236	7.346726431804676	1910.4285714285713	7	643657		Hathi
330	Behn, Aphra,	0.3751448943894457	0.949436904372962	1910.0	2	371308		Hathi
490	Bowden, H. Park.	0.37500000000000033	1.4054269316204504	1889.0	1	63527		Hathi
624	Burr, Jane,	0.37500000000000017	0.5495900764224261	1920.0	1	54151		Hathi
1671	Green, Henry,	0.3750000000000001	1.239598832653114	1929.0	1	88031		Hathi
2991	Napier, Elma,	0.3750000000000001	0.48947965047204484	1927.0	1	40534		Hathi
4452	pseud. [i.e. Roger Crétin.]. Vercel, Roger,	0.37500000000000006	0.24630757960365812	1934.0	1	80552		Hathi
412	Bjr̈nson, Björnstjerne,	0.37500000000000006	0.16137365514066004	1895.0	1	61474		Hathi
3834	Stephensen, P. R. (Percy Reginald),	0.37500000000000006	0.5779704076041094	1929.0	1	17164		Hathi
2353	La Barre, Georges.	0.37500000000000006	1.2551496026464848	1914.0	1	23711		Hathi
1004	Danilevsiïĭ, Grigorïĭ Petrovich,	0.37500000000000006	0.15512077927378246	1891.0	1	63952		Hathi
3441	Ritchie, Alice,	0.37500000000000006	0.4063774891390097	1930.0	1	48823		Hathi
3761	Sommerfield, John.	0.375	0.2110968224904655	1937.0	1	46994		Hathi
2324	Knowles, George Hogan.	0.375	0.09027549687518256	1932.0	1	109889		Hathi
3733	Smith, Herbert Greenough,	0.375	0.2536573186764411	1895.0	1	39109		Hathi
406	Birrell, Francis,	0.375	6.799372224891663	1932.0	1	7295		Hathi
623	Burnham, David,	0.375	0.06347966134133377	1931.0	1	156275		Hathi
1782	Hall-Stevenson, John,	0.375	0.41516150140686064	1894.0	1	23895		Hathi
1199	Dukes, Paul,	0.375	0.2780322701427566	1922.0	1	107041		Hathi
1484	Fuller, Loie,	0.375	0.45807068228953063	1913.0	1	64970		Hathi
632	Busson, Paul,	0.375	0.09161780286220722	1927.0	1	108279		Hathi
3703	Sitwell, Constance,	0.37499999999999994	0.43634414234074936	1932.0	1	45470		Hathi
33	(Joris-Karl), Huysmans, J.-K.	0.37499999999999994	0.08456180912863713	1930.0	1	117314		Hathi
2688	Mardiganian, Aurora.	0.3749999999999999	0.16298028645785861	1918.0	1	60868		Hathi
1532	Gaulot, Paul,	0.3749999999999999	0.08216304653936952	1912.0	1	120739		Hathi
2056	Huddleston, George,	0.3749999999999999	0.294313680628868	1932.0	1	67413		Hathi
3457	Robertson, Andrew.	0.3741295639900505	1.023378311997282	1892.5	2	116095		Hathi
814	Clifford, W. K., Mrs.,	0.37380301550820577	1.1435313625700156	1905.0	2	231933		Hathi
2009	Homer.	0.373669016832976	0.4041412973621864	1920.4285714285713	7	900595		Hathi
1947	Hill, William Kirkpatrick.	0.37333333333333324	0.6418093205545372	1908.0	1	144907		Hathi
711	Castle, Agnes (Sweetman),	0.37333333333333313	1.1923112639880555	1907.0	1	78002		Hathi
201	Ayscough, John,	0.37290825261390026	6.631124556343134	1914.0	4	323087		Hathi
2777	Maynell, Esther Hallam Moorhouse.	0.3728813559322034	2.816851925513509	1912.0	1	25973		Hathi
3299	Pritchard, Francis Henry,	0.37272727272727274	1.9037530501969007	1927.0	1	71650		Hathi
873	Conway, Hugh,	0.3726512529957509	10.843968017881437	1884.5	6	312809		Hathi
335	Bell, Frederick.	0.3725490196078432	3.5798602391738643	1881.0	1	52998		Hathi
1650	Grand, Gordon.	0.3725490196078431	0.8029380671793284	1934.0	1	78763		Hathi
1436	Fowler, Ellen Thorneycroft,	0.3721863715435922	1.8007535601217572	1903.0	2	247636		Hathi
4279	Whitehead, Charles,	0.3720407526455325	4.713812157137556	1889.5	2	436642		Hathi
2878	Mitra, Siddha Mohana,	0.37179487179487153	1.2257197316234767	1909.0	1	78911		Hathi
417	Black, William,	0.37165794443134914	47.49425298848031	1889.3478260869565	23	1897624		Hathi
2069	Hull, E. M. (Edith Maude)	0.37142857142857144	0.6606425528843162	1939.0	1	131391		Hathi
765	Childers, Erskine,	0.37142857142857144	0.9839989759677964	1913.0	1	132321		Hathi
493	Bower, Marian.	0.3714285714285714	0.8209049145642444	1925.0	1	52870		Hathi
1710	Griffith, George Chetwynd.	0.3714238091621197	10.326537183412027	1899.8	5	577558		Hathi
1010	Darling, Charles John Darling, Baron,	0.370786516853932	2.6467255107391505	1926.0	1	41698		Hathi
795	Clarke, Marcus Andrew Hislop,	0.3707841797108829	3.387501911434493	1893.6666666666667	3	425181		Hathi
1777	Hall, Julian Henry,	0.37068965517241387	1.022309932864472	1933.0	1	140705		Hathi
3499	Rossetti, Dante Gabriel,	0.37061127452067844	3.7573144579529925	1909.0	3	38124		Hathi
4425	[Higgenbotham, John C.]	0.37037037037037035	0.266614843021028	1905.0	1	125578		Hathi
4288	Wickwar, John William,	0.369565217391304	1.157477190756527	1919.0	1	49281		Hathi
1302	Evans, Caradoc.	0.3692006770145805	3.3161393012431737	1919.0	2	80659		Hathi
1320	Falconer, Lanoe,	0.36903771491957854	2.377806860736345	1891.0	2	72975		Hathi
3286	Price, Eleanor C.	0.3689860063453137	3.842915569397654	1893.0	4	282199		Hathi
3919	Svevo, Italo,	0.3684210526315789	0.12597539743553154	1930.0	1	187026		Hathi
4269	Whitby, Beatrice,	0.3684210526315789	0.5168514792317149	1893.0	1	45585		Hathi
4350	Wood, J. G.	0.3684210526315784	1.5082532043559116	1890.0	1	93727		Hathi
2016	Hope, Anthony,	0.36835831343542513	16.238484012638555	1911.9473684210527	19	2087193		Hathi
1248	Egerton, George,	0.36834210748097074	1.4580163274193767	1896.0	3	146896		Hathi
2420	Le Fanu, Joseph Sheridan,	0.3682815041242988	0.9263763606005153	1888.75	4	438632		Hathi
2367	Lagerlöf, Selma,	0.367863246195547	0.12316550724827927	1916.5	2	226237		Hathi
1083	Deledda, Grazia,	0.3677386482991384	0.20226958171963608	1913.5	2	146875		Hathi
1404	Fleming, Peter,	0.36764705882352944	3.069730046488549	1940.0	1	27469		Hathi
1905	Henham, Ernest G.	0.36750554060936047	3.0642424398334978	1910.0	2	338480		Hathi
3641	Sheehan, Patrick Augustine,	0.3669515806401405	0.5905190298510246	1906.5	2	351119		Hathi
357	Benson, Arthur Christopher,	0.3668627192053538	1.5544709966103991	1908.3333333333333	3	327237		Hathi
1371	Finley, Martha,	0.36666666666666686	0.5293641449368692	1890.0	1	70275		Hathi
3837	Stepniak,	0.3666666666666668	0.6877496309078869	1889.0	1	162273		Hathi
546	Brontë, Charlotte,	0.3666666666666666	0.6484749993103791	1931.0	1	57367		Hathi
3014	Nevill, Ralph,	0.3666666666666666	0.828005949128916	1911.0	1	89857		Hathi
73	Adams, William Davenport,	0.3666666666666664	1.3855532383749474	1880.0	1	107397		Hathi
185	Austen, Jane,	0.36630215990500753	23.83611441202743	1920.875	16	3011373		Hathi
3651	Sheridan, Clare,	0.36596576513266066	2.4055449496162984	1928.5	2	159280		Hathi
3202	Perrin, Alice,	0.36560336444260416	5.351328367359409	1912.857142857143	7	548352		Hathi
2431	Lean, Florence,	0.365526982909368	3.917747480362725	1884.2	5	246179		Hathi
2039	Household, Geoffrey,	0.3650793650793651	2.301978286219195	1939.0	1	67874		Hathi
2650	Mais, S. P. B.	0.3649580255886652	5.143297716448905	1920.0	2	294467		Hathi
2514	Loane, A. E.	0.36486486486486475	1.020321651237913	1912.0	1	89935		Hathi
445	Blowitz, Henri Georges Stephane Opper de,	0.36470588235294105	0.9621804384344702	1906.0	1	109546		Hathi
1031	Davies, W. H.	0.3646972609878834	10.901647394537017	1912.0	6	393203		Hathi
17	(Francis Downes), Ommanney, F. D.	0.36365530978393823	0.6750913125566673	1938.0	2	242498		Hathi
1535	Gautier, Théophile,	0.3636388570152997	0.7167978314176434	1904.8	5	567530		Hathi
3012	Neumann, Robert,	0.3636363636363638	0.9429131113240576	1936.0	1	130196		Hathi
332	Belden, Jessie Perry Van Zile,	0.36363636363636376	3.702100856197797	1898.0	1	14738		Hathi
2893	Montagnac, Noël de.	0.3636363636363637	0.4564446059650912	1899.0	1	29884		Hathi
3503	Rouse, W. H. D.	0.3636363636363637	0.378552732347037	1900.0	1	36033		Hathi
4255	Westerman, Percy Francis,	0.36363636363636365	0.17044309693562065	1920.0	1	80029		Hathi
3527	Rux.	0.36363636363636365	0.23557312409824685	1891.0	1	57903		Hathi
1548	German, I͡Uriĭ Pavlovich,	0.3636363636363636	0.07757494585640395	1937.0	1	175835		Hathi
3933	Symons, F. A.	0.3636363636363636	0.44123667609047	1914.0	1	92742		Hathi
4094	Two friends.	0.3636363636363636	0.37511730618102984	1899.0	1	36363		Hathi
317	Beaumont, Cyril W. (Cyril William),	0.3636363636363636	1.2184722431509758	1931.0	1	33584		Hathi
1070	Dease, Alice.	0.3636363636363636	0.4064357618861413	1914.0	1	33561		Hathi
4053	Treble, Henry Arthur.	0.3636363636363627	1.2321497511075317	1916.0	1	166056		Hathi
1969	Hocking, Joseph,	0.3635745205378805	8.536520440687086	1904.6	5	615641		Hathi
1553	Gibbon, Charles,	0.36334766938898116	10.459090217509095	1887.75	8	567087		Hathi
1123	Dilnot, Frank,	0.36323717625190843	8.47505644986527	1923.0	2	176194		Hathi
4052	Treble, H. A.	0.3625730994152046	1.2361895863570622	1921.0	1	171532		Hathi
4151	Von Hutten,	0.3620697891541534	2.53490779664106	1915.5	2	259878		Hathi
3468	Robinson, F. W.	0.36179796666490543	4.950721563052948	1888.6666666666667	3	187606		Hathi
150	Aria, Eliza (Davis),	0.3615819209039547	2.873759887714563	1922.0	1	76376		Hathi
3981	Tey, Josephine,	0.36077593596954766	3.9336839063679454	1933.5	2	158213		Hathi
4266	Whibley, Charles,	0.3604651162790701	3.3289543879587007	1911.0	1	64070		Hathi
2666	Malone, Desmond,	0.3603603603603603	1.1491012285123436	1936.0	1	119784		Hathi
4379	Wyllarde, Dolf.	0.36019604260845844	2.7334466035493334	1908.0	3	373768		Hathi
3472	Robinson, Phil,	0.36000000000000015	0.4276279431390498	1902.0	1	72495		Hathi
2270	Kendall, May Emma Goldworth,	0.36000000000000004	1.6928350209067566	1885.0	1	36626		Hathi
753	Chernova-Kolbasina, Olʹga E.	0.36000000000000004	0.3128179828647799	1936.0	1	99102		Hathi
3285	Price, Alice.	0.36000000000000004	0.6071105837468503	1887.0	1	51063		Hathi
2738	Masters, Edgar Lee,	0.36	0.3030715691605689	1921.0	1	102289		Hathi
3248	Plutarch.	0.359923227217907	0.34886593377589503	1932.5	2	194481		Hathi
949	Crofts, Freeman Wills,	0.35983263598326365	3.2556874776064584	1933.0	1	91031		Hathi
3141	Paris, John,	0.35964912280701755	1.1949320649913047	1922.0	1	118303		Hathi
1115	Dickinson, H. N.	0.3595505617977524	0.9138368318591774	1906.0	1	120769		Hathi
2427	Le Sage, Alain René,	0.3591629639484427	0.2000422522147172	1887.5	4	590511		Hathi
339	Bell, May.	0.35915492957746475	5.037477967417412	1918.0	1	34955		Hathi
1738	Guest, Francis Harold,	0.35897435897435875	0.4451854414083335	1933.0	1	108632		Hathi
3769	Southon, Arthur E. (Arthur Eustace),	0.35814138902589804	0.28810982643167016	1925.5	2	189000		Hathi
2609	Macdonald, George,	0.3580246913580248	0.46681140444064145	1886.0	1	215168		Hathi
2315	Kirton, John William,	0.3572938689217783	4.028301392821699	1886.0	1	145604		Hathi
3395	Reid, Grace Stuart.	0.35714285714285743	1.975252831175859	1898.0	1	61523		Hathi
3665	Shreve, Carl	0.3571428571428572	0.16934261764589909	1940.0	1	102517		Hathi
1706	Grierson, Francis,	0.3571428571428572	0.19511657356790824	1909.0	1	88975		Hathi
1990	Holland, W. A.	0.3571428571428572	0.30956111933105035	1898.0	1	56081		Hathi
4285	Whitworth, Geoffrey Arundel,	0.35714285714285715	1.527540442868864	1909.0	1	11365		Hathi
2880	Mitton, G. E. (Geraldine Edith)	0.35714285714285715	0.4238454359356105	1923.0	1	81919		Hathi
1934	Hewlett, S S	0.35714285714285715	0.32277581357636215	1889.0	1	53785		Hathi
3812	Stanton, Coralie.	0.35714285714285715	0.5480733416427409	1913.0	1	126702		Hathi
3070	O'Hanlon, Alice.	0.3571428571428571	0.6096750529659223	1886.0	1	56950		Hathi
338	Bell, Julia N.	0.3571428571428571	0.9488684484698643	1903.0	1	18296		Hathi
4074	Truman, Nevil.	0.35714285714285693	1.0345021084649553	1936.0	1	67126		Hathi
2759	Maugham, W. Somerset (William Somerset),	0.3567015408213401	2.4282160503295014	1934.0	3	647159		Hathi
1573	Gilchrist, Murray,	0.35626464930342044	3.6555289775931596	1900.2	5	282894		Hathi
936	Craufurd, Russell.	0.3561643835616439	3.28651204249859	1909.0	1	82631		Hathi
2969	Murray, John Wilson,	0.35597826086956547	2.244408162017405	1904.0	1	203320		Hathi
365	Bentley, Phyllis Eleanor,	0.3559322033898305	0.8980580487972112	1934.0	1	162934		Hathi
3216	Phillipps-Wolley, Clive.	0.35555555555555524	0.48522284767358664	1894.0	1	115002		Hathi
