	author	spec_world_subcity	weight	pub_date_avg	books	wordcount	ethnicity	corpus
1659	Grahame, Kenneth,	0.395348837209302	0.7860182310863338	1894.0	1	38999		Hathi
3371	Rae, Herbert,	0.39525691699604965	1.2747670413741146	1917.0	1	70742		Hathi
3859	Stephen, Harry Lushington,	0.3949579831932787	2.3141477864917515	1899.0	1	91646		Hathi
3337	Pugh, Edwin,	0.3948339483394815	1.1570541400790433	1912.0	1	83484		Hathi
1375	Finger, Charles Joseph,	0.3947368421052628	0.1977134826448162	1925.0	1	68507		Hathi
138	Anstey, F.,	0.3946643931835399	10.255967400829672	1898.4705882352941	17	1589959		Hathi
1363	Féval, Paul,	0.394636015325671	0.9974492912684737	1929.0	1	93269		Hathi
4059	Tissot, Victor,	0.39442231075697193	0.9432737784461318	1894.0	1	94847		Hathi
752	Chaucer, Geoffrey,	0.39409073230561015	6.073175966436183	1892.5	6	1068499		Hathi
3190	Payne, Will,	0.394039735099338	0.9152489815562838	1896.0	1	117613		Hathi
4025	Thomas, J. Meredith.	0.39393939393939414	0.2211629710262081	1883.0	1	53185		Hathi
3250	Pike, Oliver Gregory.	0.3939393939393941	0.3758604446086876	1915.0	1	31295		Hathi
4230	Warren, Edward Perry,	0.3939393939393937	1.3493292230837672	1919.0	1	26152		Hathi
3267	Plotinus.	0.39376986704587585	0.2228557255136118	1917.0	3	316723		Hathi
2159	Jacob, Violet.	0.39344262295081966	0.29153013175482334	1922.0	1	74582		Hathi
3857	Stephen, A. M. (Alexander Maitland),	0.39344262295081883	0.8127781899919609	1927.0	1	80254		Hathi
833	Cockton, Henry,	0.39320388349514424	0.19908099306346516	1886.0	1	368829		Hathi
458	Boissier, Gaston,	0.3930635838150293	1.217266591191432	1887.0	1	50658		Hathi
4322	Wilberforce, Samuel,	0.39285714285714274	0.16226096885786176	1908.0	1	61508		Hathi
3714	Singmaster, Elsie,	0.3928571428571412	0.8822710079912833	1923.0	1	101809		Hathi
3702	Simonov, Konstantin Mikhaĭlovich,	0.39263803680981635	0.8489170235759288	1940.0	1	136880		Hathi
168	Ashbee, C. R.	0.3924528301886818	1.362296364837199	1910.0	1	138673		Hathi
2005	Hollingshead, John.	0.3922413793103449	2.794481930471282	1900.0	1	88776		Hathi
2592	Lytton, Constance,	0.39170506912442327	0.6832774839616927	1914.0	1	113201		Hathi
3739	Slater, Oscar,	0.3913412563667264	2.0622347069957843	1910.0	1	203608		Hathi
1784	Hall, F. Cameron.	0.3913043478260872	0.1915051211425126	1898.0	1	85618		Hathi
2406	Larder, Alfred.	0.391304347826087	0.35690651854548655	1891.0	1	45940		Hathi
619	Burke, Fielding,	0.39058823529411646	0.7451275923206641	1932.0	1	203304		Hathi
3867	Stern, G. B.	0.3905358828488201	2.343587200760231	1917.3333333333333	3	468992		Hathi
830	Cobbleigh, Tom,	0.3902439024390244	0.32533571951157897	1892.0	1	44920		Hathi
577	Browne, J. H. Balfour	0.38999999999999996	0.7746359549352497	1903.0	1	46014		Hathi
75	Adderley, J. G.	0.3888060481747061	2.0873537643412567	1907.0	2	64509		Hathi
4165	Viereck, George Sylvester,	0.38863976083707225	1.4018754919183543	1930.0	1	170100		Hathi
2563	Lowther, Anthony William George.	0.3880597014925373	1.5215052380454686	1935.0	1	15696		Hathi
1711	Grey, Pamela,	0.3880597014925373	0.42710446599949314	1907.0	1	55915		Hathi
3906	Street, George Slythe,	0.38802584954618585	3.127789093835724	1894.5	4	138776		Hathi
3678	Shew, E. L.	0.3879310344827586	0.8007117751123796	1894.0	1	51638		Hathi
596	Buchanan, Emily Handasyde,	0.3879310344827586	0.45766353762566464	1907.0	1	90344		Hathi
2675	Malden, Charles,	0.38793103448275834	1.1377706592714214	1889.0	1	72681		Hathi
1654	Graham, Angus.	0.3876651982378864	0.7717822196625878	1939.0	1	104838		Hathi
1500	G., I. H.	0.38738738738738737	1.3734491513081377	1885.0	1	28807		Hathi
1208	Duncan, Norman,	0.3873873873873872	1.3720678908910238	1905.0	1	28836		Hathi
1353	Ferguson, Rachel,	0.38709677419354943	0.8982887810078254	1931.0	1	61504		Hathi
3578	Saltus, Edgar,	0.38679245283018854	0.9108226401864431	1894.0	1	41482		Hathi
1839	Harper, Charles G.	0.38636363636363746	1.1017649342015217	1896.0	1	71174		Hathi
489	Bourhill, E. J.,	0.3863636363636366	0.26005942072017907	1908.0	1	60307		Hathi
1039	Davis, Ellis James.	0.38636363636363635	0.23353689149698972	1898.0	1	67156		Hathi
1697	Greg, Percy.	0.3863636363636361	0.44474261244815827	1881.0	1	70528		Hathi
4359	Wilson, Harry Leon,	0.38630806845965926	1.0137642238885771	1936.0	1	143805		Hathi
1283	Elton, Godfrey Elton, baron,	0.3862433862433863	0.7526068771722015	1928.0	1	89512		Hathi
2016	Holt, Henry,	0.3862068965517246	0.4544202653870918	1892.0	1	113736		Hathi
3528	Rowe, Richard,	0.38612181507136817	2.373691555279664	1880.6666666666667	3	265535		Hathi
3649	Seymour, Beatrice Kean (Stapleton)	0.386	1.1750543558512099	1920.0	1	151670		Hathi
2948	Morison, Margaret Cotter.	0.38599999999999884	2.5681666688563207	1904.0	1	69396		Hathi
3046	Nicholson, Claud.	0.3859649122807021	0.27836650819080944	1896.0	1	72987		Hathi
3454	Riddell, J. H.,	0.38595683800663766	9.999213497843371	1886.8333333333333	12	1288619		Hathi
3630	Sebright, Arthur Edward Saunders,	0.38589981447124516	3.137500288986588	1922.0	1	61234		Hathi
478	Boschère, Jean de,	0.38581770909383023	0.4090732770203964	1919.5	2	84561		Hathi
2956	Morris, William,	0.3858149733696727	10.129966877350313	1901.5882352941176	17	1569568		Hathi
2738	Martin, Herbert,	0.38563796722443333	1.1127395688638826	1893.0	2	93131		Hathi
1056	De La Pasture, Henry,	0.3849765258215961	0.47948371242275817	1903.0	1	158341		Hathi
1272	Ellis, Edward S. (Edward Sylvester),	0.3846405737501403	1.369551638129516	1929.0	3	243716		Hathi
1116	Dickens, Mary Angela.	0.38461538461538486	0.27921342004644406	1891.0	1	49787		Hathi
280	Barrie, J. M. (James Matthew),	0.38461538461538475	0.1901564694661347	1925.0	1	24368		Hathi
3467	Rives, Amélie,	0.3846153846153847	1.094975934768085	1892.0	1	67709		Hathi
4248	Watts, George Frederick,	0.3846153846153846	1.1386491824427507	1907.0	1	8139		Hathi
3882	Stocker, C. H. D.	0.3846153846153845	0.2747598241659549	1884.0	1	50594		Hathi
1163	Douglas, Norman,	0.384300739758531	1.271069669349001	1923.3333333333333	3	289082		Hathi
187	Austen-Leigh, James Edward,	0.3842592592592593	1.4375706678674578	1882.0	1	107113		Hathi
3492	Robinson, G. P.	0.3839999999999995	1.099348367525578	1921.0	1	121586		Hathi
2797	Mayo, Isabella Fyvie,	0.3839441535776611	1.4272584646969766	1910.0	1	143100		Hathi
1703	Grenfell, Anna,	0.3835616438356171	0.7863698554258234	1920.0	1	33089		Hathi
2761	Matheson, Annie,	0.38297872340425493	2.3934175941543785	1920.0	1	13999		Hathi
3662	Shaw, Margaret.	0.38283828382838403	0.5978401657104121	1939.0	1	180653		Hathi
3365	Raabe, H. E	0.38265306122448933	0.6570773370537474	1927.0	1	106323		Hathi
1616	Goff, Elijer.	0.3823529411764723	0.4122639525630094	1889.0	1	146981		Hathi
2022	Homer.	0.3822466105044607	5.8752545988533695	1920.4285714285713	7	900595		Hathi
2407	Larg, David Class.	0.3821656050955408	5.362154827402338	1932.0	1	31309		Hathi
1810	Hamilton, Rowan.	0.38203719744648995	3.301832419266171	1891.3333333333333	3	174896		Hathi
3474	Roberts, Katherine.	0.3815789473684213	0.5817195308172308	1910.0	1	46568		Hathi
3311	Price, Nancy,	0.3815261044176688	2.423279029301249	1938.0	1	73251		Hathi
174	Ashton, Helen,	0.38139534883720694	3.0261135455918207	1932.0	1	101298		Hathi
815	Clifford, Hugh Charles,	0.38126770446365527	2.5771124399846603	1902.75	4	414457		Hathi
1385	Fisher, Lala Richardson,	0.3811881188118812	0.9134874351356125	1899.0	1	78820		Hathi
4193	Wadia, Ardaser Sorabjee N.,	0.3809523809523816	2.1362722939412717	1921.0	1	63070		Hathi
1250	Edwards, H. Sutherland	0.380794701986756	1.7469478321261187	1889.0	1	61619		Hathi
1556	German, I͡Uriĭ Pavlovich,	0.38064516129032283	0.31420566546538137	1937.0	1	175835		Hathi
3195	Pearce, J. H.	0.3805352645821278	0.6952938937890759	1893.5	2	46560		Hathi
2095	Hunter, Charles.	0.37987012987013036	1.9028967881303247	1905.0	1	57693		Hathi
1936	Herman, Henry,	0.3797712312708819	2.5780262849183377	1896.0	3	200464		Hathi
2609	MacEwen, Constance.	0.37962962962962943	0.8934809501409265	1883.0	1	43085		Hathi
837	Colam, Lance.	0.379591836734695	1.0445063467706845	1939.0	1	83607		Hathi
1823	Harding, Ellison.	0.3795620437956209	0.6569235945064236	1908.0	1	74335		Hathi
1026	Davidson, Gladys.	0.3791821561338284	1.459645082947691	1920.0	1	65689		Hathi
3307	Price, Eleanor C.	0.37903966307502995	2.178218005152282	1893.0	4	282199		Hathi
4201	Walker, William Sylvester,	0.3789414789935664	2.2060853917243226	1905.0	3	266538		Hathi
1564	Gibbons, Stella,	0.37886439113688924	3.7469906790461907	1936.4	5	682171		Hathi
153	Arlen, Michael.	0.37833037300177774	1.5906615969934657	1924.0	1	126159		Hathi
728	Cena, G.	0.3780487804878049	0.45436847732554375	1908.0	1	64327		Hathi
1553	George, Walter Lionel,	0.37763902012678197	6.949058910384579	1921.857142857143	7	858334		Hathi
2728	Marsh, Richard.	0.37700534759358306	1.2942237568387385	1919.0	1	103003		Hathi
1199	Dudley, Owen Francis,	0.3769230769230775	0.4378178565105556	1929.0	1	105837		Hathi
4008	Tetley, William C.	0.37692307692307686	1.1606238895792742	1921.0	1	79849		Hathi
1068	DeGruchè, Kingston.	0.37681159420289845	0.8256765767942221	1909.0	1	29787		Hathi
781	Christie-Murray, David.	0.3765639404599676	1.6924914851596073	1881.5	2	110835		Hathi
1836	Harker, L. Allen	0.37637112436120723	1.0066094251567335	1903.0	2	111961		Hathi
1327	Falkner, John Meade,	0.3759556888771652	1.0381797325074085	1919.0	2	236485		Hathi
1081	Dehan, Richard,	0.37581633364401057	3.5525678850368245	1907.0	3	304131		Hathi
3973	Talbot, L. A.	0.3757961783439484	0.6235651983833269	1904.0	1	89744		Hathi
3152	Palmer, Vance,	0.37579538975851795	0.968620010449784	1931.0	2	201526		Hathi
3905	Street, G. S.	0.3754828822514537	3.6699341933752034	1900.25	4	188053		Hathi
2516	Linskill, Mary,	0.37545837617001804	1.2529035997522247	1889.6666666666667	3	519032		Hathi
1275	Ellis, Havelock,	0.3752160918314101	2.940483957334934	1911.0	6	237907		Hathi
1996	Hogner, Dorothy Childs.	0.3749999999999999	0.15753427470478124	1939.0	1	18101		Hathi
3104	Odle, E. V.	0.37499999999999983	0.10815375799553378	1923.0	1	52731		Hathi
2784	Mawr, E. B.,	0.3749999999999997	0.6553299630657189	1881.0	1	30459		Hathi
527	Bridges, Colonel,	0.3749999999999995	0.7301749534213404	1892.0	1	58579		Hathi
2025	Hood, Thomas,	0.3748167725314253	0.6716887465431941	1889.0	2	164862		Hathi
32	(John Boynton), Priestley, J. B.	0.3745234968130206	5.676132935024847	1933.0	5	694190		Hathi
860	Colum, Padraic,	0.37441148422539744	3.3676093395758264	1924.0	3	162056		Hathi
2639	Mackaness, George,	0.37426900584795064	1.3311849492574717	1932.0	1	137362		Hathi
1497	Fyfe, Thomas Alexander.	0.37411347517730514	1.3770684682325873	1912.0	1	145986		Hathi
3475	Roberts, Margaret,	0.3738993054708037	2.3287094475286856	1902.0	2	271065		Hathi
3455	Riddell, J. H., Mrs.,	0.3737721945080356	4.96184069704853	1900.0	7	1262012		Hathi
2165	Jacques, E. T.	0.3735632183908059	0.6186730105825489	1907.0	1	100248		Hathi
3924	Sudermann, Hermann,	0.37354170456025715	0.9984840682436195	1901.0	3	420628		Hathi
991	Cutting, Ceres.	0.3733333333333333	0.765179440787501	1912.0	1	34937		Hathi
1083	Delafield, E. M.,	0.37318288562447205	4.000977424655901	1928.7142857142858	7	666719		Hathi
839	Cole, Sophie,	0.37317768943747354	2.940310802664259	1919.0	2	137402		Hathi
504	Bradby, Godfrey Fox, 1863-1947.	0.37313432835820937	0.5514604492763509	1921.0	1	43306		Hathi
3694	Sidgwick, Ethel,	0.37295771882332457	2.366292261751561	1914.3333333333333	3	290388		Hathi
624	Burnett, J. Compton	0.37288135593220345	0.5922614146088324	1896.0	1	35508		Hathi
4482	pseud. Richardson, Henry Handel,	0.372863202394632	0.26928612269167573	1932.5	2	95082		Hathi
929	Crackenthorpe, Hubert.	0.3727272727272728	0.8229992803137967	1897.0	1	47641		Hathi
3335	Puddicombe, Anne Adaliza Evans,	0.3725305987059116	1.5733497074252174	1903.0	2	245684		Hathi
1597	Gissing, Algernon,	0.3724629324133315	3.0971525877240293	1896.6666666666667	9	570050		Hathi
4287	Westrup, Margaret.	0.3721885040897573	0.7270852305965163	1906.6666666666667	3	285771		Hathi
4184	Vries, Theun de,	0.372093023255813	0.5650024420856509	1938.0	1	108509		Hathi
2585	Lynch, Lawrence L.	0.3718337241773682	1.934662998209235	1893.0	3	372000		Hathi
3369	Radcliffe, Ann Ward,	0.3717582776141637	3.6576764153901333	1914.25	4	849613		Hathi
90	Aimery de Pierrebourg, Marguerite	0.3712737127371274	1.4098543769939342	1914.0	1	93291		Hathi
2401	Langbridge, Rosamond.	0.3709677419354839	0.4585401239722407	1908.0	1	96390		Hathi
2430	Lawson, Henry,	0.37070602643267986	2.5225231606124794	1908.5	2	270405		Hathi
3458	Riley, W.	0.37062937062937074	0.5095068105503645	1913.0	1	100040		Hathi
3044	Nichols, Beverley,	0.37045984835664003	3.3945919659199455	1931.0	4	335767		Hathi
372	Beresford, J. D. (John Davys),	0.37038934772572357	5.58033979830079	1927.7142857142858	7	673098		Hathi
481	Botkin, Gleb,	0.3703703703703703	0.19773999494972114	1929.0	1	97339		Hathi
2695	Manning, Anne,	0.3703452124740947	8.04289834625037	1899.5714285714287	7	486556		Hathi
338	Bell, John.	0.3701298701298701	0.4439441000825057	1899.0	1	123646		Hathi
3713	Sinclair, Upton,	0.3699503934504588	1.9513355189453627	1916.0	2	140454		Hathi
221	Baitāl-Pachīsī.	0.3698630136986293	0.5579063047274845	1893.0	1	93278		Hathi
2279	Kellett, E. E. (Ernest Edward),	0.36960290417278385	2.641588042913303	1929.5	2	152385		Hathi
3091	O'Kelly, Seumas,	0.36958913404145266	2.030969964063409	1918.0	2	156115		Hathi
3944	Sutherland, Millicent,	0.3693693693693674	0.8339704837885193	1900.0	1	142325		Hathi
3625	Scully, W. C.	0.36920742825377983	2.401628866135441	1899.6666666666667	3	227635		Hathi
1923	Henrey, Thomas Selby.	0.3684210526315802	1.5714998904221344	1914.0	1	43095		Hathi
4262	Weiss, Felix.	0.36842105263157904	0.5058732980596978	1881.0	1	26775		Hathi
1740	Grundtvig, Sven,	0.368421052631579	0.09603895199418871	1914.0	1	70517		Hathi
3571	Saintsbury, George,	0.3683874009225765	2.9351721232515993	1892.0	2	340245		Hathi
1211	Dunning, Philip,	0.36813186813186866	0.8886732677339518	1928.0	1	72999		Hathi
36	(Nikolaĭ), Ognev, N.	0.3680555555555549	0.6573033284981366	1929.0	1	78088		Hathi
332	Beith, Janet.	0.368	0.6323822461960404	1933.0	1	70456		Hathi
3202	Peel, C. V. A.	0.367924528301887	0.7180915274056876	1900.0	1	105231		Hathi
186	Austen, Jane,	0.367857186091352	14.8854435540361	1920.875	16	3011373		Hathi
2077	Hughes, Thomas,	0.3678246129428426	2.405387401960713	1894.3333333333333	3	272544		Hathi
4203	Walker-Smith, Derek,	0.367816091954023	0.6370313167234626	1930.0	1	97359		Hathi
256	Barker, Dalgairns Arundel.	0.36760124610591743	1.0673080469166072	1920.0	1	107202		Hathi
83	Ahearn, Daniel.	0.36752136752136716	0.6066595236105059	1930.0	1	68743		Hathi
4007	Terton, Alice.	0.3673469387755109	0.7282798943745861	1902.0	1	95928		Hathi
1314	Ewart, Ernest Andrew,	0.36734693877551017	0.23075186189577712	1918.0	1	75690		Hathi
459	Bojer, Johan,	0.36731785710887527	1.4010988209736617	1920.0	4	335531		Hathi
21	(George William), Cox, George W.	0.3672566371681401	1.8903567690590608	1938.0	1	127842		Hathi
3158	Panton, Jane Ellen Frith,	0.36680640643777235	1.8524253779979298	1912.0	2	227347		Hathi
4393	Worthey,	0.3663366336633651	1.2280167764597667	1890.0	1	87948		Hathi
3978	Tanton, Ernest Coveney.	0.3661971830985913	1.0257363917577322	1937.0	1	74017		Hathi
3029	Neuman, B. Paul	0.3660341530504779	1.885071673608397	1906.0	2	205362		Hathi
1416	Flowerdew, Herbert.	0.3658817066799179	0.6961605097339549	1898.5	2	266859		Hathi
4175	Vivian, Evelyn Charles.	0.3658536585365847	1.243645691469676	1911.0	1	94008		Hathi
1920	Hennessey, David,	0.3657461979386672	3.4512040459481708	1907.6666666666667	3	291024		Hathi
2882	Mills, John,	0.3655187672097508	1.5264497267810526	1889.25	4	232078		Hathi
436	Blennerhassett, Rose.	0.36551724137930947	3.7919810491765404	1893.0	1	68149		Hathi
2335	Knight, H. B. Finlay.	0.3653846153846155	0.5456184451745804	1893.0	1	67941		Hathi
1101	Desart, William Ulick O'Connor Cuffe,	0.36518771331057803	1.5297896493729932	1880.0	1	68269		Hathi
643	Byng, Lucy Margaret (Greenly) Schomberg.	0.3650793650793653	0.28607549764505236	1921.0	1	78496		Hathi
2654	Maclean, Donald Findlay,	0.36477987421383673	0.5928440969938481	1912.0	1	95597		Hathi
1610	Godden, Rumer,	0.3644067796610168	0.4613515484754449	1939.0	1	91167		Hathi
171	Ashby-Sterry, J.	0.36426116838487815	1.7634793361970278	1896.0	1	58818		Hathi
253	Baring-Gold, S.	0.36418269230769373	1.322612867019509	1884.0	1	224222		Hathi
4134	Vachell, Horace Annesley.	0.3640552995391713	0.806907106021964	1908.0	1	95857		Hathi
4389	Woolf, Virginia,	0.3639044040768253	3.3341539666590254	1929.0	4	683895		Hathi
4305	White, Percy,	0.3637767070804653	1.8197776924629228	1907.0	2	215816		Hathi
673	Campbell, Walter Douglas.	0.363636363636364	0.5773467896863389	1898.0	1	88285		Hathi
283	Barsley, Michael.	0.3636363636363637	2.125506435494919	1940.0	1	5534		Hathi
803	Cleaver, Hylton.	0.3636363636363637	0.1259616694226819	1928.0	1	93382		Hathi
1180	Dracott, Alice Elizabeth,	0.36363636363636365	0.3199715084233775	1906.0	1	49015		Hathi
1663	Grant Watson, Elliot L.	0.3636363636363635	0.20551687133572505	1922.0	1	76312		Hathi
247	Barbey d'Aurevilly, J.	0.3631840796019913	1.1412561710353286	1900.0	1	62777		Hathi
3961	Symons-Jeune, Bertram Hanmer Banbury.	0.3627450980392156	0.5753870385838601	1933.0	1	63187		Hathi
3271	Pocock, Roger,	0.3625557206537878	2.6069332644540126	1910.0	1	92018		Hathi
2387	Lambert, George,	0.36224489795918285	0.9651240375698075	1886.0	1	72387		Hathi
1166	Douglass, Ellsworth.	0.3620689655172415	0.4965909375615887	1899.0	1	83262		Hathi
1749	Guest, Francis Harold,	0.3619047619047618	1.722618739041444	1933.0	1	108632		Hathi
3228	Petronius Arbiter	0.36129032258064553	0.7640380189335694	1923.0	1	72311		Hathi
2507	Lilburn, Adam.	0.3611111111111116	0.38559056384574375	1908.0	1	66557		Hathi
1899	Heath, Christopher.	0.3607705779334527	1.540698437722112	1911.0	1	132101		Hathi
1548	Geake, Charles,	0.36065573770491977	1.5054282549704454	1904.0	1	57772		Hathi
251	Barclay, Marguerite	0.3606557377049176	0.5049208185067637	1910.0	1	43062		Hathi
946	Cresswell, Henry.	0.3603777730059939	1.8979282449046988	1888.3333333333333	3	259753		Hathi
2444	Leadbitter, Eric.	0.3600000000000002	0.10057476447892953	1920.0	1	88601		Hathi
4244	Watson, Robert A.,	0.35999999999999915	0.6356391117481744	1895.0	1	140190		Hathi
2100	Hurst, Fannie,	0.3595195716625715	2.217905081242942	1926.0	3	389637		Hathi
985	Curtis, Ella J.	0.35950413223140504	1.3530142764974997	1889.0	1	63753		Hathi
3721	Sir, Scott, Ernest,	0.3594366197183123	2.718713761266742	1929.0	1	232714		Hathi
1162	Douglas, John,	0.359375	0.4668991025491712	1886.0	1	48859		Hathi
4472	de France, Marie,	0.358999949452862	1.2550033213434115	1924.0	2	169368		Hathi
3661	Shaw, Kerr.	0.35897435897435914	0.9063683870219444	1926.0	1	61349		Hathi
4146	Vaughan, Arthur Owen.	0.3589743589743591	0.24527919795063635	1904.0	1	56675		Hathi
3699	Sieroszewski, Waclaw,	0.35897435897435903	0.41341547033411835	1909.0	1	134501		Hathi
567	Brown, George Douglas,	0.358844434485644	0.8074998273481713	1919.5	2	218954		Hathi
1496	Fyfe, Thomas Alexander,	0.3586956521739155	1.3516207016813504	1913.0	1	145570		Hathi
2177	James, William Powell.	0.358490566037735	1.0925341623996816	1894.0	1	51874		Hathi
3603	Scanlan, Nelle Margaret.	0.35820895522388	0.7175244670025221	1932.0	1	133133		Hathi
413	Bjr̈nson, Björnstjerne,	0.3581081081081086	0.8581394779740703	1895.0	1	61474		Hathi
3680	Shiel, M. P. (Matthew Phipps),	0.3577981651376144	1.2610486343464893	1906.0	1	92428		Hathi
3643	Serviez, Jacques Roergas de,	0.3577235772357742	1.621456631262489	1899.0	1	135194		Hathi
1171	Downes, Marion Grace.	0.35772357723577236	0.4914553639361544	1914.0	1	89209		Hathi
921	Cox, Annie.	0.35772357723577153	0.7204259491484891	1881.0	1	60856		Hathi
4023	Thomas, Edward,	0.3575390443419628	0.9608358491625696	1914.3333333333333	3	108038		Hathi
1467	Fraser, Julia Agnes.	0.357377049180327	0.6797247790263254	1894.0	1	159939		Hathi
4428	Young, Florence Ethel Mills,	0.3571428571428572	0.6399402191308113	1903.0	1	62383		Hathi
309	Bayly, Ada Ellen,	0.3571428571428572	0.9047545709826262	1889.0	1	33093		Hathi
4207	Walmsley, Leo,	0.35714285714285654	0.32121840668882345	1935.0	1	108746		Hathi
3518	Rosewater, Frank,	0.3571428571428562	0.7438029268526888	1897.0	1	87217		Hathi
709	Casanova, Giacomo,	0.3568840579710166	1.2320314686521918	1892.0	1	159700		Hathi
3779	Solly, Henry,	0.35652427117105834	2.283687033738771	1884.5	2	149413		Hathi
627	Burr, Jane,	0.3561643835616442	0.9610235137369613	1920.0	1	54151		Hathi
2967	Mrs., Grant, Elizabeth (Raper),	0.3561643835616438	0.8702696460144188	1924.0	1	29899		Hathi
439	Blissett, Nellie K.	0.3561643835616436	0.67156681798364	1904.0	1	77491		Hathi
1251	Edwards, R. A.	0.35616438356164354	0.5410615738118384	1933.0	1	48091		Hathi
2891	Mitchell, James Leslie,	0.35585585585585644	0.7611498485342285	1933.0	1	103961		Hathi
2696	Manning, Frederic.	0.3557692307692311	0.2909402638925563	1930.0	1	127414		Hathi
1881	Hawthorn, J. R. H.	0.35561497326203284	1.2566711251370208	1883.0	1	106081		Hathi
2950	Morley, Charles Robert,	0.3552131459005269	2.2734978532803285	1906.5	2	142001		Hathi
1240	Ebner-Eschenbach, Marie von,	0.35483870967741926	0.38936081741502787	1893.0	1	28379		Hathi
1106	Devereux, Blanche.	0.3548387096774191	1.666545170687486	1922.0	1	46412		Hathi
4042	Thorndike, Arthur Russell,	0.3547008547008561	0.5603740292599785	1933.0	1	148842		Hathi
3986	Taylor, C. E.	0.35454545454545444	0.7410695681830655	1890.0	1	52908		Hathi
3942	Sutherland, James.	0.3542857142857146	0.809683056025953	1912.0	1	77039		Hathi
2889	Miró, Gabriel,	0.35416666666666646	0.8872208794123366	1930.0	1	96420		Hathi
4258	Wedmore, Frederick,	0.3538729990850796	11.876910329643	1900.2857142857142	7	210718		Hathi
3658	Shaw, Bernard,	0.3537536230694973	3.591316736532173	1928.75	4	628737		Hathi
242	Banks, G. Linnaeus	0.35374644154074225	4.450435225176382	1885.8	5	389985		Hathi
1842	Harris, Edwin.	0.35366197490543777	6.523583696888493	1911.6666666666667	3	193649		Hathi
851	Collins, Mortimer,	0.35364974884432826	3.4947210603495424	1882.0	3	354011		Hathi
3705	Simpson, E. Blantyre	0.35362318840579593	1.8618037996191943	1914.0	1	66050		Hathi
3723	Sir, Sidney, Philip,	0.3536214447886297	0.9488523175909411	1917.0	2	358184		Hathi
2526	Lloyd, J. H.	0.35361216730038114	0.816499842559375	1927.0	1	114812		Hathi
1167	Douie, Marjorie.	0.3533333333333324	0.5875207217958304	1917.0	1	91003		Hathi
1338	Farnol, Jeffery,	0.35322036224171177	2.467249216394799	1922.6666666666667	3	221135		Hathi
4390	Woollam, Wilfred.	0.3529411764705887	0.8241596954934562	1890.0	1	44114		Hathi
4152	Veness, Molly.	0.3529411764705885	0.26189922098680213	1928.0	1	92547		Hathi
448	Bluff, Hilary.	0.3529411764705885	1.8305945549386757	1911.0	1	26481		Hathi
1121	Dickinson, Humphrey Neville,	0.35294117647058815	0.9825679911085449	1917.0	1	6167		Hathi
112	Alington, Cyril Argentine,	0.35294117647058815	0.5239739548762502	1921.0	1	23129		Hathi
1383	Fish, Susannah.	0.35294117647058815	0.12454774317944577	1889.0	1	48652		Hathi
1333	Farjeon, B. L.	0.3527169771025402	7.8490871663708885	1891.0	13	1096150		Hathi
3342	Punshon, Ernest Robertson,	0.35251798561151076	0.49651551694869916	1938.0	1	99786		Hathi
228	Baldwin, James,	0.35250463821892397	2.267002875568516	1913.0	1	84747		Hathi
3656	Sharp, William,	0.35248912760380074	9.326015630458384	1901.2857142857142	7	489977		Hathi
739	Chant, Laura Ormiston Dibbin,	0.3519313304721014	0.5957003111156484	1899.0	1	139417		Hathi
4384	Wood, Walter,	0.3516068052930056	2.2012804736599767	1916.0	1	85658		Hathi
1048	Dawson, Warrington,	0.3516020986169155	1.7658446332198703	1907.0	2	342559		Hathi
350	Benét, Stephen Vincent,	0.35135135135135087	0.7546854303797961	1926.0	1	69901		Hathi
3724	Sir, Squire, John Collings,	0.35119047619047733	0.9230663917971422	1924.0	1	64873		Hathi
2506	Lie, Jonas Lauritz Idemil,	0.3509471447426636	1.4845899067236477	1894.0	3	131645		Hathi
4226	Warner, Susan,	0.35081967213114723	0.5829602140239878	1884.0	1	186487		Hathi
394	Bigg-Wither, G.,	0.350649350649351	0.6835003386726612	1887.0	1	40155		Hathi
1753	Gull, Cyril Arthur Edward Ranger,	0.3505761746263577	2.585639972025879	1904.0	2	126420		Hathi
2790	Maxwell-Scott, Mary Monica,	0.35031847133757615	2.2150803092855864	1908.0	1	101055		Hathi
1617	Gogarty, Oliver St. John,	0.3501805054151618	0.8964341504088588	1939.0	1	110141		Hathi
41	(Ralph Hale), Mottram, R. H.	0.35	0.4279003461031279	1930.0	1	16660		Hathi
2474	Leney, I. H.	0.34999999999999976	0.5226024313524021	1890.0	1	40923		Hathi
498	Boyd, Frank M.,	0.34981684981684663	2.181142250820195	1919.0	1	89227		Hathi
1130	Dimock, Florence.	0.3495145631067967	0.3767759135815747	1932.0	1	97441		Hathi
2398	Lang, Andrew,	0.3493218414280949	33.173049772898736	1895.7333333333333	30	2558569		Hathi
919	Cowper, Edith.	0.3493150684931502	0.5108459158383669	1900.0	1	101871		Hathi
4061	Tolstoy, Aleksey Konstantinovich,	0.3492537313432856	1.6773693567242538	1895.0	1	142375		Hathi
1691	Greenhow, H. M.	0.34916201117318296	1.601077463146782	1893.0	1	79700		Hathi
1343	Farrell, James T. (James Thomas),	0.3491379310344828	0.9040791236990662	1937.0	1	182936		Hathi
2434	Le Braz, Anatole,	0.34905660377358466	0.8141429227765475	1898.0	1	46408		Hathi
2333	Knight, Arthur Lee.	0.3490252815175623	0.608916698219879	1904.5	2	99327		Hathi
