	author	spec_nongb_subcountry	weight	pub_date_avg	books	wordcount	ethnicity	corpus
2633	Machen, Arthur,	0.7874404007849671	2.3074058207461827	1911.75	4	307035		Hathi
2809	McDougall, Henriette,	0.7874396135265702	4.378799573461468	1882.0	1	70665		Hathi
1676	Gray, Arnold.	0.7874139858520218	1.0407553052754421	1886.5	2	130386		Hathi
1343	Farrell, James T. (James Thomas),	0.7872807017543861	1.2420340273305794	1937.0	1	182936		Hathi
2166	James	0.7871810827629107	7.195075730406124	1883.0	1	111288		Hathi
3754	Smith, George,	0.7870370370370362	0.5315862862725238	1881.0	1	101232		Hathi
3989	Taylor, Meadows,	0.7867754845824664	6.421197888238644	1904.5714285714287	7	1771153		Hathi
1018	Das, Frieda Hauswirth.	0.7867298578199048	0.84090410979668	1933.0	1	125027		Hathi
851	Collins, Mortimer,	0.7866817532129607	2.930829106087488	1882.0	3	354011		Hathi
561	Broster, D. K. (Dorothy Kathleen)	0.7866666666666652	0.4141052693249234	1931.0	1	180488		Hathi
2494	Lewis, Sinclair,	0.7865168539325889	1.7186008066379352	1936.0	1	103215		Hathi
2696	Mansfield, Estrith.	0.7865168539325861	0.9480171354971084	1927.0	1	93556		Hathi
104	Alemán, Mateo,	0.7864583333333353	0.7204117620721362	1924.0	1	132797		Hathi
2149	Ishikawa, Masamochi,	0.7862595419847328	1.0338444094945998	1912.0	1	63137		Hathi
4391	Worthey,	0.7860962566844923	1.0594573275067412	1890.0	1	87948		Hathi
3025	Neufeld, Charles,	0.7860262008733626	1.1693205914773142	1900.0	1	97582		Hathi
2759	Mathers, Helen,	0.7860225060059144	1.7174167648067782	1888.857142857143	7	720879		Hathi
3549	Rutter, Owen,	0.7860139860139856	4.064406880968228	1937.0	1	87655		Hathi
3612	Scott, Clement,	0.7859115489429515	1.4453801307645682	1880.0	2	192332		Hathi
1029	Davidson, Lionel.	0.7857142857142861	0.6620388345066011	1930.0	1	94832		Hathi
907	Cottrell, Dorothy (Wilkinson)	0.785714285714286	0.4347665714755717	1928.0	1	80225		Hathi
3880	Stocker, C. H. D.	0.7857142857142858	0.13787859507699635	1884.0	1	50594		Hathi
4298	Whitby, Beatrice,	0.7857142857142858	0.15302905866678854	1893.0	1	45585		Hathi
1940	Hervey, Maurice H.	0.7857142857142858	0.5208252803032413	1895.0	1	66969		Hathi
3776	Snowden, Keighley,	0.7857142857142858	0.1003889828362531	1893.0	1	69488		Hathi
3514	Roper, Edward.	0.7857142857142857	0.7407923217876865	1921.0	1	65917		Hathi
1690	Greener, William Oliver,	0.7857142857142851	0.7098997241464974	1895.0	1	58959		Hathi
4397	Wright, Frances,	0.7857142857142844	0.8353143705785172	1893.0	1	58458		Hathi
3144	Painter, William,	0.7856480101354922	3.035172627328688	1909.0	2	257805		Hathi
1273	Ellis, Edward Sylvester,	0.7852779884253266	4.153593136823963	1903.3333333333333	3	183647		Hathi
3795	Spadoni, Adriana.	0.7851851851851845	0.5451923997416556	1924.0	1	123382		Hathi
1829	Hardy, Thomas,	0.7851330584833586	7.789418130115948	1900.5333333333333	15	2223469		Hathi
3329	Pryse, Gerald Spencer,	0.7849056603773553	1.8267180787106387	1932.0	1	72284		Hathi
1582	Gilchrist, Murray,	0.7848261503543398	1.602353091776072	1900.2	5	282894		Hathi
2644	Mackenzie, Compton,	0.7846972904861785	2.4678167195159926	1915.0	3	475389		Hathi
2044	Horton, George,	0.7846889952153111	1.2117801119889358	1906.0	1	85939		Hathi
1716	Grierson, Elizabeth Wilson.	0.7844851959898608	0.637646370999647	1912.5	2	145971		Hathi
4248	Waugh, Alec,	0.7843338030140832	2.5612369635348773	1926.5	4	453556		Hathi
3647	Sewell, Elizabeth Missing,	0.7843278253978633	5.118720638421418	1886.0	7	1785689		Hathi
4319	Wiggin, Kate Douglas Smith,	0.7841725021095182	3.1056354364894925	1906.0	3	155467		Hathi
1011	Dante Alighieri,	0.7839437953468078	2.9725661609291656	1892.3333333333333	3	236763		Hathi
2532	Locke, William John,	0.7839265349599984	9.52761992872503	1907.0	10	994792		Hathi
1602	Glanville, Ernest,	0.7837837837837864	0.8156565199730145	1897.0	1	113014		Hathi
2386	Lambert, George,	0.7837837837837838	0.5093765783813698	1886.0	1	72387		Hathi
845	Collingwood, W. G.	0.7837837837837833	0.8795439716447747	1899.0	1	20961		Hathi
1808	Hamilton, Mary Agnes,	0.7835990888382726	3.2683194858268863	1916.0	1	66928		Hathi
2744	Mason, A. E. W.	0.7833979076984833	5.038265985390556	1901.6	5	539328		Hathi
232	Ball, Richard,	0.7833333333333334	0.5590622473626795	1930.0	1	53476		Hathi
1055	De Fonblanque, Albany,	0.7832630215809699	0.9753118950509585	1886.0	2	93802		Hathi
3665	Shelby, Gertrude Mathews,	0.7832512315270935	0.6152909781451789	1931.0	1	164393		Hathi
1252	Edwardson, E.	0.7831325301204821	0.9642055462624078	1899.0	1	42892		Hathi
1456	Francis, M. E.,	0.7830721444041687	1.716301921067306	1903.4285714285713	7	708178		Hathi
2391	Lander, Harry.	0.7830188679245287	0.6242405843352763	1897.0	1	84610		Hathi
974	Cummins, Geraldine Dorothy,	0.7829949238578684	3.62400828827527	1939.0	1	108344		Hathi
1083	Delafield, E. M.,	0.7827795261689331	3.4964072898722174	1928.7142857142858	7	666719		Hathi
4408	Wyllarde, Dolf.	0.7827596042676269	2.4774856109967067	1908.0	3	373768		Hathi
2199	Jenner, Henry,	0.7826086956521738	0.2130007350814169	1882.0	1	53804		Hathi
258	Barker, William Henry,	0.7826086956521738	0.35343998613170546	1917.0	1	32425		Hathi
3645	Setoun, Gabriel,	0.7826086956521738	0.13647916007098354	1898.0	1	83971		Hathi
4364	Wilton, Maurice.	0.7826086956521737	1.0772975700620944	1880.0	1	31914		Hathi
488	Bourget, Paul,	0.782546628943652	2.9916423489197466	1904.5	4	302174		Hathi
2726	Marsh, Richard,	0.7822258224926165	3.0882874591379856	1903.4	5	611988		Hathi
195	Author of Cynthia.	0.7820512820512819	1.0429727501598505	1883.0	1	37264		Hathi
1946	Hewlett, Maurice,	0.7819792052273026	16.687010089968418	1909.8181818181818	11	856173		Hathi
114	Alinin, K.	0.7818849869646345	1.7105287375012774	1920.0	2	50717		Hathi
435	Blatchford, Robert,	0.7818399209792544	3.7928225557811195	1902.3333333333333	6	284634		Hathi
919	Cowper, Edith.	0.7818181818181819	0.5380342788749714	1900.0	1	101871		Hathi
2594	Lyulph,	0.7818181818181817	1.808555732306216	1899.0	1	30306		Hathi
1038	Davis, Edith Smith,	0.7816901408450703	1.2623297262241142	1898.0	1	56051		Hathi
791	Clare, Austin.	0.7812500000000006	0.715267964351137	1882.0	1	44584		Hathi
624	Burnett, J. Compton	0.78125	0.4490467911827067	1896.0	1	35508		Hathi
4174	Vogdes, Walter.	0.7812499999999998	0.33131266802384457	1929.0	1	96252		Hathi
4243	Watson, William,	0.7812215132178658	3.6659875762614	1892.0	1	149102		Hathi
2969	Muddock, J. E.	0.781167360858265	2.8784588547066075	1896.5	2	191506		Hathi
156	Armour, Margaret.	0.7810218978102192	0.9432826077307249	1898.0	1	72368		Hathi
243	Banner, Hubert Stewart,	0.7806451612903226	0.6535260334262484	1929.0	1	118178		Hathi
3447	Richardson, Henry Handel,	0.7806122448979603	0.346204837253654	1908.0	1	282092		Hathi
1660	Grand, Gordon.	0.7804878048780481	1.2968789515578758	1934.0	1	78763		Hathi
2090	Huneker, James,	0.780415430267067	1.750916914898163	1902.0	1	95903		Hathi
3124	Osbourne, Lloyd,	0.7804079233014026	1.6996933364526126	1904.0	2	189119		Hathi
3097	O'Riordan, Conal O'Connell,	0.7802547770700641	1.5082750266468592	1920.0	1	103733		Hathi
684	Carey, Alfred E.	0.7801047120418853	0.6612948422487404	1920.0	1	143915		Hathi
1958	Hill, Constance,	0.7800925925925974	3.1628513118086126	1904.0	1	68057		Hathi
693	Carmichael, Montgomery,	0.7799072903225687	3.1161080284498617	1902.0	2	132077		Hathi
2919	Montgomery, L. M. (Lucy Maud),	0.779816513761468	0.6897001343239252	1925.0	1	78747		Hathi
609	Bullivant, Cecil Henry.	0.779816513761467	0.8016740933696369	1919.0	1	67748		Hathi
4313	Whittier, John Greenleaf,	0.7795918367346939	1.8100769344216185	1888.0	1	134886		Hathi
2848	Merydew, J. T.	0.7794871794871788	1.0489403152854566	1888.0	1	92630		Hathi
3812	Spring, Howard,	0.7794117647058824	0.2959851241792511	1935.0	1	114474		Hathi
3436	Reynolds, George W. M.	0.7793185302589843	2.916494305898514	1884.75	4	1031670		Hathi
2403	Langhoff, Wolfgang,	0.7792792792792794	1.368798672712024	1935.0	1	80813		Hathi
1534	Gascoigne, Gwendolen Trench,	0.7790697674418608	0.894715933671974	1893.0	1	47894		Hathi
2311	Kincaid, C. A.	0.7790441436991564	4.270033043024694	1919.3333333333333	3	111402		Hathi
4236	Watson, E. H. Lacon	0.7790432801822308	5.33777663610109	1914.0	1	40980		Hathi
2757	Mather, Edward (Edward Arthur),	0.7788018433179719	1.3057987465526555	1936.0	1	82804		Hathi
3711	Sinclair, May.	0.7787948173497639	1.275671861858498	1922.5	4	281803		Hathi
493	Bowen, Elizabeth,	0.7786937090761932	1.0781333992360094	1933.5	2	214369		Hathi
3937	Surtees, Robert Smith,	0.7786778176727339	3.617326744238958	1899.8	10	1689608		Hathi
2524	Livingstone, W. P.	0.7786198584373886	5.164495079106638	1916.6666666666667	3	362281		Hathi
767	Chikamatsu, Monzaemon,	0.7783132530120489	1.5728810163038567	1926.0	1	131468		Hathi
4469	comte de, Gobineau, Arthur,	0.7783018867924525	1.1145412614870085	1926.0	1	94778		Hathi
3406	Reed, Talbot Baines,	0.7782816192783331	2.546944513710193	1901.0	2	283163		Hathi
3793	Southon, Arthur E. (Arthur Eustace),	0.7782202080004191	2.1797185147609714	1925.5	2	189000		Hathi
1874	Hauptmann, Gerhart,	0.7781271310338123	3.0572505523112077	1923.5	4	220227		Hathi
2428	Lawrence, T. E. (Thomas Edward),	0.7780548628428905	2.6366984713822395	1927.0	1	151559		Hathi
2021	Homer, A. N.	0.7780176372496402	1.3810011881392625	1897.5	2	246797		Hathi
576	Browne, Frances,	0.7778646977304451	0.40395743097705045	1910.5	2	88551		Hathi
937	Crane, Thomas Frederick,	0.777777777777778	1.9099071171188167	1885.0	1	201928		Hathi
1054	De Camp, Etta,	0.777777777777778	0.30385003597819576	1913.0	1	73794		Hathi
3995	Tchernavin, Tatiana.	0.7777777777777779	1.0812880351217666	1936.0	1	99536		Hathi
1790	Hall, Julian Henry,	0.7777777777777779	0.5418133860695424	1933.0	1	140705		Hathi
438	Bliss, Douglas Percy,	0.7777777777777779	0.4464224095097223	1934.0	1	30136		Hathi
2200	Jenner, Katharine Lee Rawlings.	0.7777777777777778	0.47971565665228455	1886.0	1	56089		Hathi
4176	Voisenon, (Claude Henri de Fusée), abbé de	0.7777777777777778	0.1865960101108891	1927.0	1	48066		Hathi
901	Cory, Vivian.	0.7777777777777778	0.39379989266121224	1903.0	1	68326		Hathi
4085	Tregellas, John Tabois,	0.7777777777777778	0.18465214160401053	1890.0	1	24286		Hathi
1241	Edgar, Arthur	0.7777777777777777	0.45656544662532017	1906.0	1	58933		Hathi
2698	Manuel, Don Juan,	0.7777777777777777	0.841915312305454	1888.0	1	74571		Hathi
2575	Lumley, Henry.	0.7777777777777777	1.7769628494234586	1897.0	1	30284		Hathi
4376	Wood, Eric,	0.7777777777777777	1.0006903002948453	1920.0	1	85146		Hathi
751	Chatterji, Bankim Chandra,	0.7777777777777777	1.2615407302890493	1884.0	1	71095		Hathi
2461	Legouvé, Ernest,	0.7777777777777772	1.1256405527708928	1893.0	1	99598		Hathi
2350	Körmendi, Ferenc,	0.7777777777777771	1.9855423336177815	1933.0	1	117445		Hathi
2977	Munroe, Hector Hugh,	0.7777777777777765	0.9456132883965404	1911.0	1	61651		Hathi
459	Bojer, Johan,	0.7776062911271562	1.815241435586888	1920.0	4	335531		Hathi
4162	Viebig, Clara,	0.7775900532093197	0.7516842790969362	1910.5	2	240702		Hathi
2592	Lytton, Edward Bulwer Lytton,	0.7772532082889174	17.41918195816044	1884.1538461538462	13	2794941		Hathi
3211	Penny, Fanny Emily Farr.	0.7772277227722775	0.9364214190310671	1936.0	1	107485		Hathi
3536	Ruskin, John,	0.777060714019448	4.337750519009602	1901.6666666666667	3	507365		Hathi
128	Anderdon, W. H.	0.7770419426048512	1.7366924381530344	1889.0	1	129970		Hathi
2928	Moore, G. Greville	0.7770345596432555	3.854424623247233	1919.0	1	115958		Hathi
3746	Smedley, Frank E.	0.7770008579191828	1.366141331134895	1893.75	4	894196		Hathi
4295	Whibley, Charles,	0.7769784172661871	1.081005507220063	1911.0	1	64070		Hathi
1024	Davey, Norman.	0.776978417266186	0.6241272300654187	1921.0	1	110971		Hathi
633	Burton, Katherine,	0.776899735633277	5.396001886753278	1938.5	2	234342		Hathi
2756	Mather, E. J.	0.7768595041322316	1.1426667871843101	1914.0	1	105527		Hathi
3482	Robertson, Morgan,	0.7768433320707417	3.1738742862468188	1899.0	2	174907		Hathi
1298	Erroll, Henry.	0.7767746469185978	1.0024036502750107	1889.3333333333333	3	203602		Hathi
3872	Stevens, C.L. McCluer	0.7767441860465115	2.2308742491454527	1912.0	1	48021		Hathi
2370	La Motte-Fouqué, Friedrich Heinrich Karl,	0.7767086747959682	2.097985978507104	1902.5	2	103533		Hathi
2881	Mills, John,	0.7766470800262143	0.8933197889514919	1889.25	4	232078		Hathi
3419	Reid, T. Wemyss	0.7765957446808514	1.2322341594041173	1887.0	1	190052		Hathi
2973	Mullen, Barbara,	0.7765957446808511	1.2899279349114894	1937.0	1	108931		Hathi
2308	Kilpatrick, Florence A.	0.77659011790628	1.1055832065630224	1927.0	2	128687		Hathi
2843	Merivale, Herman Charles,	0.7764132222057712	2.6861929184527646	1892.0	2	286272		Hathi
2362	Körmendi, Ferenc,	0.7763440860215051	1.9748827903951733	1933.0	1	117322		Hathi
3060	Nordau, Max Simon,	0.7763157894736853	1.3135126795644987	1896.0	1	172981		Hathi
3507	Romanov, Panteleĭmon,	0.7763157894736844	0.3303451809290824	1931.0	1	114634		Hathi
1705	Gretton, R. H.	0.776119402985074	0.508589563834029	1911.0	1	65641		Hathi
3019	Nelson, John Young,	0.7760525693727403	5.605017848150164	1890.0	2	206420		Hathi
680	Capes, Bernard Edward Joseph,	0.7759754859906184	4.139807483990271	1912.0	7	759724		Hathi
3738	Slater, Oscar,	0.7759336099585061	1.1795599829626817	1910.0	1	203608		Hathi
2996	Myers, Leopold Hamilton,	0.7758622109685471	0.8886885796867808	1929.0	2	450470		Hathi
2374	Lady, (Ethel Stefana), Drower, E. S.	0.775862068965518	0.8901304601174855	1931.0	1	129868		Hathi
3114	Onions, Oliver,	0.7758549914356409	4.928955643254107	1919.111111111111	9	1012751		Hathi
2023	Hon., Sackville-West, Edward,	0.7758369080527945	1.9925940300131297	1929.5	4	596949		Hathi
4484	Ėrenburg, Ilʹi͡a,	0.7757575757575756	4.490421925550727	1934.0	1	18309		Hathi
4443	Zola, Emile,	0.7757473000423186	2.1460127030893466	1925.0	2	490309		Hathi
560	Broster, D. K.	0.7757255936675458	1.1522286926310386	1913.0	1	163896		Hathi
2258	Kataev, Valentin,	0.7757009345794398	0.9138246128288536	1930.0	1	58343		Hathi
3883	Stoker, Bram,	0.7755197354255313	0.7503956048832269	1910.0	2	118598		Hathi
414	Bjørnson, B.	0.7755102040816327	0.7395917768580952	1896.0	1	66024		Hathi
2507	Lillie, Arthur,	0.7755102040816326	1.181800321287518	1890.0	1	41319		Hathi
4190	Wadham, Percy.	0.7755102040816318	1.7805866203062626	1907.0	1	27424		Hathi
1094	Dennehy, H. E.	0.7751004016064257	1.5478773984263179	1890.0	1	80155		Hathi
1369	Fielding, Henry,	0.7749708368462415	9.361916423071102	1907.7916666666667	24	3269941		Hathi
3439	Rhys, Ernest,	0.7748597213190375	2.444854992971585	1907.6	5	457903		Hathi
3761	Smith, John.	0.7747747747747747	0.7806733322362037	1896.0	1	70847		Hathi
2508	Lilly, William Samuel,	0.7747747747747732	0.43123075987227544	1900.0	1	128257		Hathi
1020	Daudet, Alphonse,	0.7747087613243638	42.560563275179916	1896.1875	16	951948		Hathi
1910	Heliodorus,	0.7746776841114429	3.4262501431081125	1900.0	2	161098		Hathi
1367	Field, Julian Osgood,	0.7746312682548097	2.283311576493742	1892.0	2	169901		Hathi
2453	Lee, Vernon,	0.7745434337107163	7.817612440224806	1903.1666666666667	6	288798		Hathi
2703	Marchwitza, Hans.	0.7745098039215687	0.5429904023284543	1932.0	1	93600		Hathi
547	Bromfield, Louis,	0.774502040631572	3.6823217544815203	1930.0	2	329847		Hathi
2778	Maupassant, Guy de,	0.7744593199398228	9.148028712195954	1916.0	12	1083001		Hathi
2872	Miles, Hamish,	0.7744360902255635	1.7040906573476555	1922.0	1	38889		Hathi
3910	Strong, L. A. G. (Leonard Alfred George),	0.7744343155267897	3.038727367759425	1928.7777777777778	9	827284		Hathi
2269	Keary, Annie,	0.7743133169155975	3.0407326337586924	1895.0	3	555883		Hathi
490	Bourne, George.	0.7741935483870968	0.16093100701849766	1909.0	1	95982		Hathi
1961	Hillam, S. A.	0.7741935483870965	0.9051820982536525	1888.0	1	34129		Hathi
1312	Everett-Green, Evelyn,	0.7739963318621752	6.424654449920296	1896.0	9	1005875		Hathi
3577	Saltus, Edgar,	0.7738095238095236	1.008991317582406	1894.0	1	41482		Hathi
2096	Hunter, P. Hay	0.7737003058103974	2.06176938809292	1884.0	1	79027		Hathi
3417	Reid, Grace Stuart.	0.773662551440329	1.9680521365483619	1898.0	1	61523		Hathi
1781	Hall, Bolton,	0.7736019737846054	1.2294352199323968	1900.0	2	52986		Hathi
3555	Ryŷs, Mary.	0.7735849056603774	0.3340860237618616	1938.0	1	79047		Hathi
2138	Ireland, Annie Elizabeth Nicholson,	0.7735042735042735	0.8342349223395846	1891.0	1	139764		Hathi
3416	Reid, Forrest,	0.7733313826224203	2.9674760174181354	1919.0	7	604473		Hathi
3965	Tabor, Eliza.	0.7732406614468958	4.271795621702876	1882.6	5	282218		Hathi
399	Bindloss, Harold,	0.773123769173017	4.571500788006149	1908.5	4	509935		Hathi
2505	Lie, Jonas Lauritz Idemil,	0.77301527043232	1.9493152432839294	1894.0	3	131645		Hathi
3686	Shorthouse, J. H. (Joseph Henry),	0.7728658536585366	1.518103625684317	1929.0	1	215313		Hathi
1381	Firth, Andrew.	0.7727272727272728	0.6392468464177917	1913.0	1	102890		Hathi
2912	Montagu, Lily H.	0.7727272727272727	0.1406414688253524	1902.0	1	77943		Hathi
1707	Grey Owl,	0.7727272727272726	0.598291580959406	1934.0	1	91611		Hathi
3325	Pryce, D. Hugh	0.7727272727272719	0.42309691630917656	1896.0	1	77727		Hathi
604	Buckley, William,	0.7725806451612874	1.59082978008069	1903.0	1	194194		Hathi
2710	Markham, Clements R.	0.772556390977437	3.132721867879647	1896.0	1	84617		Hathi
713	Castellane, Antione Marie Eugène Philippe Boniface,	0.7724358974358972	3.2662691454707744	1911.0	1	47596		Hathi
828	Cobb, Thomas,	0.7724143637106751	2.7380980538871396	1901.0	7	400423		Hathi
3831	Stanley, Arthur G.	0.7723577235772359	1.1341792867281977	1936.0	1	54037		Hathi
2944	Morgan, J. H.	0.7722772277227726	1.3700386059477077	1916.0	1	73466		Hathi
4108	Tucker, Horace.	0.7722772277227722	0.48446858923234215	1894.0	1	103878		Hathi
1388	Fiske, Dwight.	0.7722772277227722	2.3206505631410703	1937.0	1	21686		Hathi
562	Broughton, Rhoda,	0.7721398733897552	3.619492682456673	1897.090909090909	11	1303256		Hathi
61	Achilles Tatius.	0.7719298245614045	0.7321507553868923	1923.0	1	77584		Hathi
2573	Lucian,	0.7719298245614037	1.1885997950604021	1891.0	1	23895		Hathi
674	Candler, Edmund,	0.7719298245614035	1.9149378423749515	1912.0	1	74158		Hathi
2549	Lorimer, Norma Octavia,	0.7718316166146013	4.6938223000123225	1910.5	2	249088		Hathi
2253	Kaisenberg, Moritz Leopold Ludolf von,	0.7715877437325869	3.602751261689295	1900.0	1	99302		Hathi
1230	Eady, K. M.	0.7714285714285712	0.6164571968297594	1907.0	1	56580		Hathi
2953	Morris, Isabel.	0.7713004484304933	1.9524345150066398	1891.0	1	56911		Hathi
1387	Fisher, Vardis,	0.7709923664122147	0.36523573293117334	1934.0	1	178717		Hathi
2015	Holt, Emily Sarah,	0.7709923664122136	0.5868682521961143	1893.0	1	111224		Hathi
3353	Queen.	0.7708333333333348	1.0098291497321696	1880.0	1	71053		Hathi
461	Bolitho, Hector,	0.7708333333333335	0.5485077101177259	1930.0	1	43604		Hathi
2330	Kleiser, Grenville,	0.7708333333333334	1.0397938505670565	1909.0	1	115009		Hathi
1501	Gaboriau, Emile,	0.7708053129197223	3.0639125894988615	1886.0	4	1248613		Hathi
3143	Pain, Barry,	0.7706251537735528	3.3793690251979664	1910.076923076923	13	828296		Hathi
2060	Howard, Sidney.	0.7705882352941176	1.5458237269054682	1898.0	1	54797		Hathi
3004	Nadaud, Marcel,	0.7702702702702691	0.8563787248999503	1918.0	1	43056		Hathi
4057	Tissot, Victor,	0.7701612903225811	1.3028544848566166	1894.0	1	94847		Hathi
2835	Mendès, Catulle,	0.7701149425287357	0.6758516155493619	1928.0	1	64141		Hathi
1888	Hayens, Herbert,	0.7700526648640071	3.1178694186888953	1896.6666666666667	3	349566		Hathi
1920	Hennessey, David,	0.7699453771231912	4.439203174605585	1907.6666666666667	3	291024		Hathi
3978	Tarkington, Booth,	0.7698652161530548	2.307521041989233	1919.0	2	98103		Hathi
697	Carr, John Dickson,	0.7698412698412699	0.609645052086092	1938.0	1	102982		Hathi
205	Babelʹ, I. (Isaak),	0.7692307692307699	1.1276427946949616	1929.0	1	51699		Hathi
2217	Joad, C. E. M.	0.7692307692307695	0.6206339076036632	1922.0	1	83496		Hathi
283	Barsley, Michael.	0.7692307692307693	1.1705016432344493	1940.0	1	5534		Hathi
433	Bland,	0.7692307692307693	0.6353971350884733	1893.0	1	20389		Hathi
108	Alexander, G. G.	0.7692307692307692	0.3234950022636269	1881.0	1	60071		Hathi
4414	Yeames, James.	0.7692307692307692	0.2060291378390408	1880.0	1	31440		Hathi
2185	Jatakas.	0.769230769230769	0.21061113583233984	1897.0	1	30756		Hathi
726	Caṭṭopādhyāya, Śaratcandra,	0.7692307692307689	0.8514137872843651	1922.0	1	60864		Hathi
1454	Francis, Francis.	0.7690374029622075	2.228885312472192	1887.6666666666667	3	414652		Hathi
1679	Gray, Louisa M.	0.7689103716240399	0.5297939777565819	1885.0	2	280956		Hathi
4369	Witt, Karl,	0.7685955577941507	5.370128575419073	1888.0	2	187697		Hathi
4263	Wells, Charles,	0.7685950413223137	0.9107829512757296	1891.0	1	66197		Hathi
3853	Stenhouse, T. B. H.,	0.7685863874345562	2.23485126600288	1880.0	1	212923		Hathi
1680	Gray, Maxwell,	0.7685573103532727	2.5198928379143117	1899.3333333333333	3	395554		Hathi
93	Ainsworth, William Harrison,	0.7685300519702484	17.042750214600563	1894.7586206896551	29	4879044		Hathi
4090	Tressell, Robert,	0.7682926829268293	0.23179326573640086	1914.0	1	176271		Hathi
4172	Vivanti, Annie,	0.7681956733678124	2.7848617543836514	1912.5	2	181197		Hathi
3064	Norris, Kathleen Thompson,	0.7681040594378117	1.5308761149520893	1926.5	2	225189		Hathi
1034	Davies, Norman de Garis,	0.7680000000000015	1.6048904431514293	1903.0	1	38809		Hathi
3001	Müller-Casenov, Hans.	0.7678153669587076	2.912200563146676	1900.5	2	294903		Hathi
3760	Smith, J. Gregory,	0.7677419354838722	0.9906415892132963	1886.0	1	77962		Hathi
3898	Straparola, Giovanni Francesco,	0.7675066709582556	2.8688715268423697	1898.3333333333333	3	299485		Hathi
81	Agnus, Orme.	0.7674418604651169	0.18542737618688998	1906.0	1	115548		Hathi
640	Butts, Mary,	0.7674418604651164	0.5350621814687218	1932.0	1	80087		Hathi
1777	Halifax, Robert.	0.7674418604651163	0.21271966148389918	1907.0	1	100723		Hathi
2189	Jeanne,	0.7674418604651163	0.29153473750755565	1899.0	1	73493		Hathi
1497	Fyfe, Thomas Alexander.	0.7673469387755104	0.8362241494951369	1912.0	1	145986		Hathi
440	Bloem, Walter,	0.767342333326733	3.999443415876146	1922.0	2	209894		Hathi
1969	Hine, Muriel.	0.7673229885806762	0.6852776107633178	1916.0	2	255826		Hathi
2368	La Fayette, (Marie-Madeleine Pioche de La Vergne), Madame de	0.7669616519174041	2.1855799495485737	1925.0	1	77286		Hathi
2359	Kuprin, A. I.	0.7667936119870308	2.506853045201944	1915.0	4	366313		Hathi
1711	Grey, Pamela,	0.7666666666666665	0.26733803755670793	1907.0	1	55915		Hathi
3335	Pugh, Edwin William,	0.7666666666666665	0.15122569597441843	1923.0	1	98847		Hathi
3843	Steel, Flora Annie Webster,	0.7666422466262982	7.934600145807514	1909.0	8	1014750		Hathi
3209	Pennell, Joseph,	0.7663040476454895	3.954782539085301	1886.5	2	49246		Hathi
3425	Rendall, Vernon Horace,	0.7662337662337669	0.5213624543591587	1917.0	1	73590		Hathi
3290	Powell, G. H.	0.7662337662337663	0.6220340955948535	1896.0	1	61680		Hathi
49	(Vikentiĭ Vikentʹevich), Veresaev, V. V.	0.76605504587156	1.0325538546489261	1927.0	1	105199		Hathi
3128	Ouida,	0.7660393642662737	28.923210860882374	1892.0416666666667	24	3507609		Hathi
3057	Niven, Frederick,	0.7659930797322372	1.1679081332707035	1919.5	2	182598		Hathi
1586	Gill, Tom,	0.7659574468085105	1.030158760683459	1935.0	1	90933		Hathi
2074	Hueffer, Oliver Madox,	0.76595744680851	0.6213299191145815	1931.0	1	75383		Hathi
1496	Fyfe, Thomas Alexander,	0.7659574468085073	0.8043847168478131	1913.0	1	145570		Hathi
2035	Horn, Holloway.	0.7659482959941462	2.0483569925578196	1918.5	2	181698		Hathi
1306	Evans, Allen Roy.	0.7657657657657657	0.6225755146326831	1935.0	1	88838		Hathi
1900	Heath, Thomas Edward,	0.765625	0.26959207123825824	1906.0	1	118288		Hathi
3274	Pollard, Eliza Frances.	0.7655786350148368	2.0347800020537004	1908.0	1	82524		Hathi
138	Anstey, F.,	0.765543246560526	8.18710580611824	1898.4705882352941	17	1589959		Hathi
578	Browne, J. Jemmett.	0.7654867256637177	1.9599655612312379	1886.0	1	57455		Hathi
2578	Lyall, Edna,	0.7654495073007458	2.9897341059680937	1887.75	4	373675		Hathi
3736	Skrine, Mary J. H.	0.7654320987654323	0.6631966281439265	1917.0	1	60857		Hathi
3352	Queen, consort of Henry II, King of Navarre, Marguerite,	0.765273311897106	1.4121893942283295	1920.0	1	219465		Hathi
600	Buchler, Walter,	0.7652439024390244	1.562732812324152	1940.0	1	104582		Hathi
914	Courtilz de Sandras, Gatien,	0.7652425311779304	2.49019754842231	1898.5	2	255711		Hathi
2335	Knight.	0.7652173913043465	0.7353788805534166	1910.0	1	77921		Hathi
1023	Davey, Norman,	0.7648620962814879	2.5232730471608793	1921.6666666666667	3	300893		Hathi
4220	Warden, Florence,	0.7647159178523254	4.1824877949480035	1893.3333333333333	9	672708		Hathi
2012	Holmes, Oliver Wendell,	0.7647058823529476	0.7754325681069716	1890.0	1	338637		Hathi
3683	Sholokhov, Mikhail Aleksandrovich,	0.764705882352942	0.3513355647913254	1935.0	1	168769		Hathi
2009	Holmes, Clara H.	0.7647058823529412	0.4505425390311093	1898.0	1	75204		Hathi
2221	Johnson, Pamela Hansford,	0.7647058823529412	1.0603555456373428	1940.0	1	127816		Hathi
1010	Danilevskïĭ, Grigovïĭ Petrovich,	0.7646153846153845	2.9758607496023446	1917.0	1	108835		Hathi
